actualWgt,businessDate,businessShift,carcassGroupTypeCd,carcassGroupTypeNm,productCd,quantity,sapPlantCd,weight,weightUom,yieldGroupCd,destinationGroupCd,destinationGroupNm
72775.0,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,1437A,1.0,1CCO,72775.0,LB,50130,700,Fab
15574.3,2023-01-09T00:00:00Z,2.0,CMS,Cargill Meat Solutions,158005,386.0,1CCO,15440.0,LB,62211,707,Chub
22326.2,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000325,495.0,1CCO,22326.2,LB,62251,707,Chub
6857.0,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000419,4.0,1CCO,6858.0,LB,50501,700,Fab
3677.0,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000460,2.0,1CCO,3678.0,LB,50031,700,Fab
5160.0,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000526,86.0,1CCO,5160.0,LB,70003,703,Harvest
22613.1,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,001441,13.0,1CCO,22617.0,LB,50134,700,Fab
6133.3,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,010328,96.0,1CCO,6133.3,LB,13014,700,Fab
9812.5,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011324,154.0,1CCO,9812.5,LB,3004,700,Fab
6163.8,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011424,95.0,1CCO,6163.8,LB,2012,700,Fab
61.7,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012028,1.0,1CCO,61.7,LB,11008,700,Fab
19717.7,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012141,279.0,1CCO,19717.7,LB,12023,700,Fab
806.6,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012142,18.0,1CCO,806.6,LB,12041,700,Fab
1731.5,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016622,36.0,1CCO,1731.5,LB,10013,700,Fab
80.7,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016822,1.0,1CCO,80.7,LB,8030,700,Fab
16933.9,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016824,276.0,1CCO,16933.9,LB,8020,700,Fab
404.0,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018020,6.0,1CCO,404.0,LB,4033,700,Fab
2099.9,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018325,26.0,1CCO,2099.9,LB,5004,700,Fab
6343.2,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018621,88.0,1CCO,6343.2,LB,6001,700,Fab
3576.9,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018914,44.0,1CCO,3576.9,LB,7010,700,Fab
3431.2,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018924,41.0,1CCO,3431.2,LB,7010,700,Fab
5237.3,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020343,77.0,1CCO,5237.3,LB,3025,700,Fab
2538.3,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020371,40.0,1CCO,2538.3,LB,13014,700,Fab
635.1,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020421,11.0,1CCO,635.1,LB,3024,700,Fab
845.4,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022113,20.0,1CCO,845.4,LB,12019,700,Fab
20308.2,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022175,499.0,1CCO,20308.2,LB,12020,700,Fab
1456.1,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,028521,34.0,1CCO,1456.1,LB,4098,700,Fab
3434.0,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,032023,60.0,1CCO,3434.0,LB,11058,700,Fab
17244.0,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,038326,265.0,1CCO,17244.0,LB,5017,700,Fab
1800.2,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,038770,27.0,1CCO,1800.2,LB,4051,700,Fab
995.1,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,038970,12.0,1CCO,995.1,LB,7010,700,Fab
8648.1,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040717,493.0,1CCO,8648.1,LB,50290,0,Default
484.6,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040725,27.0,1CCO,484.6,LB,74006,0,Default
126179.1,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,043065,63.0,1CCO,126000.0,LB,62165,707,Chub
189.6,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,049024,3.0,1CCO,189.6,LB,7006,700,Fab
22851.5,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,070440,13.0,1CCO,22852.0,LB,50039,700,Fab
254.9,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,077926,4.0,1CCO,254.9,LB,4032,700,Fab
39.1,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,078522,1.0,1CCO,39.1,LB,4098,700,Fab
1398.0,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,079321,20.0,1CCO,1398.0,LB,4096,700,Fab
3607.3,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081225,48.0,1CCO,3607.3,LB,3004,700,Fab
878.3,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081575,18.0,1CCO,878.3,LB,1099,700,Fab
489.9,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081821,11.0,1CCO,489.9,LB,2010,700,Fab
2414.6,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081873,31.0,1CCO,2414.6,LB,2010,700,Fab
1438.7,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,086671,60.0,1CCO,1438.7,LB,10002,700,Fab
36017.6,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,087827,532.0,1CCO,36017.6,LB,4032,700,Fab
3658.0,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,1449A,1.0,1CCO,3658.0,LB,50131,700,Fab
155821.0,2023-01-10T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0301,1817.0,1CCO,155821.0,LB,95004,,
6849.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000282,140.0,1CCO,6720.0,LB,62307,707,Chub
3870.2,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000371,65.0,1CCO,3870.2,LB,62308,707,Chub
1893.3,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000413,1.0,1CCO,1893.0,LB,50003,700,Fab
300.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000693,5.0,1CCO,300.0,LB,78036,703,Harvest
8863.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001436,5.0,1CCO,8864.0,LB,50007,700,Fab
57480.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001473,958.0,1CCO,57480.0,LB,50033,702,Tissue
357.7,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,002246,6.0,1CCO,357.7,LB,62210,707,Chub
4615.3,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,010328,78.0,1CCO,4615.3,LB,13014,700,Fab
5811.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,010343,131.0,1CCO,5811.0,LB,1085,700,Fab
747.1,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011215,12.0,1CCO,747.1,LB,3004,700,Fab
2165.6,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011424,37.0,1CCO,2165.6,LB,2012,700,Fab
22251.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011454,426.0,1CCO,22251.5,LB,2001,700,Fab
149.6,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011497,3.0,1CCO,149.6,LB,2030,700,Fab
229.2,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011516,3.0,1CCO,229.2,LB,1099,700,Fab
657.6,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012010,11.0,1CCO,657.6,LB,11001,700,Fab
4555.9,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012089,71.0,1CCO,4555.9,LB,11001,700,Fab
9938.2,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012420,144.0,1CCO,9938.2,LB,1096,700,Fab
26806.9,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016823,13.0,1CCO,26803.0,LB,8034,700,Fab
3712.3,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017324,85.0,1CCO,3712.3,LB,4017,700,Fab
1212.3,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017817,17.0,1CCO,1212.3,LB,4032,700,Fab
2526.9,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018434,33.0,1CCO,2526.9,LB,5002,700,Fab
9254.6,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018526,137.0,1CCO,9254.6,LB,4094,700,Fab
1661.2,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,019321,24.0,1CCO,1661.2,LB,4096,700,Fab
11487.2,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020343,170.0,1CCO,11487.2,LB,3025,700,Fab
42744.4,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020602,23.0,1CCO,42749.0,LB,50094,0,Default
374.3,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,038220,7.0,1CCO,374.3,LB,13020,700,Fab
100.2,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040631,5.0,1CCO,100.2,LB,74011,0,Default
557.6,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040749,28.0,1CCO,557.6,LB,74011,0,Default
1510.3,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040909,80.0,1CCO,1510.3,LB,13007,0,Default
6541.4,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041889,105.0,1CCO,6541.4,LB,1024,700,Fab
496.3,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,046620,9.0,1CCO,496.3,LB,10002,700,Fab
2707.4,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,046846,37.0,1CCO,2707.4,LB,8034,700,Fab
349.7,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,048521,8.0,1CCO,349.7,LB,4098,700,Fab
12878.1,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,050245,324.0,1CCO,12878.1,LB,62720,707,Chub
66.9,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,050425,3.0,1CCO,66.9,LB,1092,700,Fab
5905.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,050434,3.0,1CCO,5904.0,LB,50036,700,Fab
8273.0,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,052229,4.0,1CCO,8274.0,LB,62723,707,Chub
4961.5,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,080242,83.0,1CCO,4961.5,LB,62781,707,Chub
88.6,2023-01-10T00:00:00Z,2.0,CMS,Cargill Meat Solutions,J18512,2.0,1CCO,88.6,LB,4098,700,Fab
-102.3,2023-01-10T00:00:00Z,,CMS,Cargill Meat Solutions,010425,-2.0,1CCO,-102.3,LB,1092,700,Fab
-89.1,2023-01-10T00:00:00Z,,CMS,Cargill Meat Solutions,017040,-1.0,1CCO,-89.1,LB,9002,700,Fab
-26.6,2023-01-10T00:00:00Z,,CMS,Cargill Meat Solutions,050425,-1.0,1CCO,-26.6,LB,1092,700,Fab
6816.0,2023-01-02T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC0301,78.0,1CCO,6816.0,LB,95004,,
4036.0,2023-01-02T00:00:00Z,1.0,CMS,Cargill Meat Solutions,SC5000,31.0,1CCO,4036.0,LB,95099,,
59.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000379,1.0,1CCO,59.2,LB,62308,707,Chub
119558.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000407,60.0,1CCO,119562.0,LB,50001,700,Fab
3630.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000460,2.0,1CCO,3630.0,LB,50031,700,Fab
23040.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000473,384.0,1CCO,23040.0,LB,50033,702,Tissue
900.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000819,1.0,1CCO,900.0,LB,77001,703,Harvest
42284.8,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,001407,21.0,1CCO,42289.0,LB,50001,700,Fab
2360.7,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,002356,30.0,1CCO,2360.7,LB,62181,707,Chub
4918.1,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011220,91.0,1CCO,4918.1,LB,3003,700,Fab
1557.6,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011474,31.0,1CCO,1557.6,LB,2001,700,Fab
18479.4,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011826,298.0,1CCO,18479.4,LB,1028,700,Fab
14218.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011829,226.0,1CCO,14218.0,LB,1024,700,Fab
3966.9,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012010,63.0,1CCO,3966.9,LB,11001,700,Fab
4751.9,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016820,85.0,1CCO,4751.9,LB,8035,700,Fab
11605.4,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016821,201.0,1CCO,11605.4,LB,8019,700,Fab
711.1,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018215,9.0,1CCO,711.1,LB,5007,700,Fab
9761.8,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018526,155.0,1CCO,9761.8,LB,4094,700,Fab
3624.8,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020343,52.0,1CCO,3624.8,LB,3025,700,Fab
12973.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020475,260.0,1CCO,12973.0,LB,1092,700,Fab
1878.8,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,020638,122.0,1CCO,1878.8,LB,74002,703,Harvest
16779.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022191,288.0,1CCO,16779.2,LB,12040,700,Fab
6466.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022195,159.0,1CCO,6466.0,LB,12020,700,Fab
25203.1,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,022333,444.0,1CCO,25203.1,LB,50014,700,Fab
423.6,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,030424,6.0,1CCO,423.6,LB,3034,700,Fab
2655.9,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,038970,32.0,1CCO,2655.9,LB,7010,700,Fab
1707.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040633,114.0,1CCO,1707.0,LB,74006,0,Default
-67.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,040906,-6.0,1CCO,-67.5,LB,50290,0,Default
641.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,041226,10.0,1CCO,641.2,LB,3004,700,Fab
2207.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046641,1.0,1CCO,2208.0,LB,10002,700,Fab
2293.9,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046823,40.0,1CCO,2293.9,LB,8035,700,Fab
32469.4,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046824,19.0,1CCO,32477.0,LB,8035,700,Fab
39278.7,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,046920,584.0,1CCO,39278.7,LB,9034,700,Fab
9198.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,048325,133.0,1CCO,9198.5,LB,5004,700,Fab
8757.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,060479,5.0,1CCO,8758.0,LB,50054,700,Fab
11165.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,070435,6.0,1CCO,11166.0,LB,50036,700,Fab
1937.6,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,071220,35.0,1CCO,1937.6,LB,3003,700,Fab
-63.8,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,071921,-1.0,1CCO,-63.8,LB,11005,700,Fab
2217.4,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,078825,32.0,1CCO,2217.4,LB,4050,700,Fab
246.6,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081220,4.0,1CCO,246.6,LB,3003,700,Fab
4105.6,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081427,48.0,1CCO,4105.6,LB,1086,700,Fab
-48.2,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081728,-1.0,1CCO,-48.2,LB,1037,700,Fab
-100.6,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,081821,-2.0,1CCO,-100.6,LB,2010,700,Fab
1054.6,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,082172,21.0,1CCO,1054.6,LB,12022,700,Fab
2142.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,084460,1.0,1CCO,2142.0,LB,50031,700,Fab
9432.5,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,086624,5.0,1CCO,9432.0,LB,10002,700,Fab
1773.6,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,088825,26.0,1CCO,1773.6,LB,4050,700,Fab
-41.9,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,091245,-1.0,1CCO,-41.9,LB,3004,700,Fab
36.0,2023-01-03T00:00:00Z,1.0,CMS,Cargill Meat Solutions,157303,1.0,1CCO,36.0,LB,62273,707,Chub
15480.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,000580,258.0,1CCO,15480.0,LB,70002,703,Harvest
8417.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001413,4.0,1CCO,8416.0,LB,50003,700,Fab
10057.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,001418,5.0,1CCO,10058.0,LB,50008,700,Fab
4166.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,002229,2.0,1CCO,4166.0,LB,62221,707,Chub
78.6,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,002356,1.0,1CCO,78.6,LB,62181,707,Chub
3197.4,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,010338,58.0,1CCO,3197.4,LB,13014,700,Fab
14882.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011093,8.0,1CCO,14882.0,LB,3051,700,Fab
1894.8,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011221,33.0,1CCO,1894.8,LB,3003,700,Fab
26230.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011241,468.0,1CCO,26230.5,LB,3003,700,Fab
1626.3,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011435,23.0,1CCO,1626.3,LB,1097,700,Fab
3778.9,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011442,49.0,1CCO,3778.9,LB,2005,700,Fab
463.3,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011497,8.0,1CCO,463.3,LB,2030,700,Fab
-105.1,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011722,-1.0,1CCO,-105.1,LB,1022,700,Fab
8894.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,011828,125.0,1CCO,8894.5,LB,2010,700,Fab
75.7,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,012145,2.0,1CCO,75.7,LB,12041,700,Fab
20947.8,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016826,282.0,1CCO,20947.8,LB,8034,700,Fab
25491.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,016940,360.0,1CCO,25491.5,LB,9034,700,Fab
7424.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,017324,167.0,1CCO,7424.5,LB,4017,700,Fab
8574.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018434,112.0,1CCO,8574.5,LB,5002,700,Fab
2906.2,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018536,44.0,1CCO,2906.2,LB,4094,700,Fab
1385.3,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018621,21.0,1CCO,1385.3,LB,6001,700,Fab
5900.0,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018641,86.0,1CCO,5900.0,LB,6001,700,Fab
6500.4,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,018825,86.0,1CCO,6500.4,LB,4050,700,Fab
6207.3,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020343,94.0,1CCO,6207.3,LB,3025,700,Fab
6662.3,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020381,121.0,1CCO,6662.3,LB,13014,700,Fab
171.2,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020421,3.0,1CCO,171.2,LB,3024,700,Fab
1247.4,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,020638,81.0,1CCO,1247.4,LB,74002,703,Harvest
6044.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,021578,154.0,1CCO,6044.5,LB,1099,700,Fab
4463.7,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,022071,80.0,1CCO,4463.7,LB,11012,700,Fab
1177.4,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,028225,21.0,1CCO,1177.4,LB,13020,700,Fab
48.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,028232,1.0,1CCO,48.5,LB,50016,700,Fab
7976.3,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,031228,130.0,1CCO,7976.3,LB,3004,700,Fab
1052.2,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,038970,14.0,1CCO,1052.2,LB,7010,700,Fab
7453.4,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040636,423.0,1CCO,7453.4,LB,76005,0,Default
241.6,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040642,15.0,1CCO,241.6,LB,76004,0,Default
-116.6,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,040724,-6.0,1CCO,-116.6,LB,70012,0,Default
6974.6,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,041889,111.0,1CCO,6974.6,LB,1024,700,Fab
82.9,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,049340,2.0,1CCO,82.9,LB,4096,700,Fab
1230.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,049380,28.0,1CCO,1230.5,LB,4096,700,Fab
864.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,052229,1.0,1CCO,864.0,LB,62723,707,Chub
2015.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,060481,1.0,1CCO,2016.0,LB,50042,700,Fab
75.5,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,097125,1.0,1CCO,75.5,LB,14001,700,Fab
78.7,2023-01-03T00:00:00Z,2.0,CMS,Cargill Meat Solutions,R22121,1.0,1CCO,78.7,LB,12023,700,Fab
-124.2,2023-01-03T00:00:00Z,,CMS,Cargill Meat Solutions,010338,-2.0,1CCO,-124.2,LB,13014,700,Fab
-103.7,2023-01-03T00:00:00Z,,CMS,Cargill Meat Solutions,010425,-2.0,1CCO,-103.7,LB,1092,700,Fab
-81.4,2023-01-03T00:00:00Z,,CMS,Cargill Meat Solutions,011432,-1.0,1CCO,-81.4,LB,2005,700,Fab
-52.4,2023-01-03T00:00:00Z,,CMS,Cargill Meat Solutions,088428,-1.0,1CCO,-52.4,LB,5031,700,Fab
12572.8,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000398,342.0,1CCO,12312.0,LB,62110,707,Chub
7955.2,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000413,4.0,1CCO,7954.0,LB,50003,700,Fab
3611.0,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000464,2.0,1CCO,3612.0,LB,50145,700,Fab
1029.3,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000512,32.0,1CCO,1029.3,LB,71020,703,Harvest
5460.0,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,000526,91.0,1CCO,5460.0,LB,70003,703,Harvest
14886.0,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,002281,187.0,1CCO,14886.0,LB,62110,707,Chub
1096.6,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011020,17.0,1CCO,1096.6,LB,3026,700,Fab
4609.5,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011093,3.0,1CCO,4608.0,LB,3051,700,Fab
1502.1,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,011476,23.0,1CCO,1502.1,LB,2030,700,Fab
1286.9,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,012177,27.0,1CCO,1286.9,LB,12022,700,Fab
51.4,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016620,1.0,1CCO,51.4,LB,10002,700,Fab
189.4,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016822,3.0,1CCO,189.4,LB,8030,700,Fab
41888.6,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,016920,601.0,1CCO,41888.6,LB,9034,700,Fab
3541.6,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,017126,55.0,1CCO,3541.6,LB,14002,700,Fab
3182.0,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,017826,47.0,1CCO,3182.0,LB,4032,700,Fab
598.2,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018020,9.0,1CCO,598.2,LB,4033,700,Fab
7734.4,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018325,109.0,1CCO,7734.4,LB,5004,700,Fab
203.2,2023-01-04T00:00:00Z,1.0,CMS,Cargill Meat Solutions,018429,3.0,1CCO,203.2,LB,5018,700,Fab
